duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
116831525,116806260,116805379,5,13,9939120,9939481,575400.295567,476756.64898,3.8517,1075.719931,2,9913840,260203.841871,1286775.602333,1141655,5832636.35,10019383,3326506.918617,1017563,5292963.3,9913840,3304235.026256,VPN-BROWSING
60269968,45420198,60135794,61,62,44998850,45135902,1622149.928571,2147706.928571,0.962337,585.996661,16,44998850,1057367.859649,6235988.16932,14849770,30100000,45420198,21600000,14712734,29900000,44998850,21400000,VPN-BROWSING
60269831,45424026,60135754,31,35,44998121,45139155,1622286.642857,2147705.5,0.962339,585.997993,8,44998121,1057365.45614,6235560.007283,14845805,30100000,45424026,21600000,14704780,29900000,44998121,21400000,VPN-BROWSING
60276339,45440135,60138485,12,13,44998835,45138757,1622861.964286,2147803.035714,0.962235,585.934723,2,44998835,1057479.631579,6235277.524548,14836204,30100000,45440135,21600000,14696285,29800000,44998835,21400000,VPN-BROWSING
119831595,119806386,119806007,12,12,9928709,9929057,614391.723077,497120.360996,3.65513,1039.208399,1,9903477,274214.176201,1394501.089354,1701501,7042126.764706,10666908,3220484.351068,1270563,6566430.352941,9903477,3013410.274626,VPN-BROWSING
117362119,117336917,117336483,11,13,9933875,9934245,611129.776042,510158.621739,3.61275,1025.995449,0,9908662,277451.817967,1455613.508129,1871870,7272317,10004533,2843389.711242,1738202,6992753.9375,9908662,3080722.95671,VPN-BROWSING
115566010,115540818,115540504,2,14,22107794,22044268,440995.48855,375131.506494,4.949552,1466.123127,2,22044268,202392.311734,1480557.431034,1274413,6782128.941176,23584190,6493672.761923,1009486,6227435.176471,22044268,6175322.117225,VPN-BROWSING
115544422,115519262,115518848,11,13,9931784,9932539,617750.064171,504449.117904,3.617656,1012.38985,1,9906544,277084.944844,1461493.713608,4100578,7630065,10003131,2680289.893711,3996910,7327573.733333,9906544,2847434.771292,VPN-BROWSING
118590133,118564619,118564659,11,14,10081063,10081387,617524.057292,541391.136986,3.482583,1010.969437,2,10055889,287840.128641,1509178.856854,3466595,7799387.066667,10155612,2671497.853946,2421921,7495347.666667,10055889,2989645.382272,VPN-BROWSING
119562292,119537147,119536806,7,12,10085799,10086135,646146.740541,524284.236842,3.470994,977.105725,1,10060612,288797.806763,1559106.276327,7944074,9860526.5,12061591,1526167.564541,7809110,9237193.166667,10060612,937965.889472,VPN-BROWSING
115996228,115970997,115969972,11,14,9945893,9946218,620165.759358,508640.22807,3.594944,1008.015537,2,9920687,278837.086538,1466719.761714,4562528,7663238.133333,10036778,2603486.570257,4187668,7360153.2,9920687,2814852.614863,VPN-BROWSING
114629351,114604125,114603826,11,14,9928828,9929009,593803.756477,523305.141553,3.61164,1046.232915,1,9903530,277552.90799,1429067.470737,3223105,7099403.375,10004240,2886507.436733,3122361,6810273.75,9903530,2939164.394163,VPN-BROWSING
115570222,115544889,115544769,1,14,18404955,18379518,383870.063123,335885.956395,5.598328,1788.877761,1,18379518,178901.272446,1386182.229178,1326108,6783762.470588,20083923,6129755.747308,1011477,6323550.588235,18379518,6011264.027383,VPN-BROWSING
119993891,119993891,119965853,10,13,9936260,9936556,631546.794737,528483.933921,3.491844,996.184047,1,9911049,287066.72488,1546647.132882,2512715,9129984.230769,11668097,2398434.277185,2402011,8663959.230769,9911049,2081690.239361,VPN-BROWSING
115099960,115074816,115074072,12,10,9941745,9942248,615373.347594,518351.675676,3.570809,1013.154131,2,9916208,280731.609756,1473442.386005,3682674,7602368.2,10010931,2784629.205223,3581852,7301018.666667,9916208,2915118.471261,VPN-BROWSING
113402659,113377298,113377138,11,13,9930229,9930687,590506.760417,532287.032864,3.588981,1054.208085,5,9904932,279316.894089,1550514.862792,1700432,9310276.083333,10004120,2396479.607483,1437250,8845073.166667,9904932,2412155.772936,VPN-BROWSING
115035631,115010053,115009708,2,12,19566350,19537957,589795.14359,433998.898113,4.016147,722.636971,2,19537957,249534.991323,1730805.735071,1606341,7177606.6875,19887541,6808035.48219,1023582,6712735.375,19537957,6753015.648924,VPN-BROWSING
118705142,118679983,118679328,12,13,9932155,9932442,634652.315508,541914.739726,3.437088,981.440214,1,9906978,291658.825553,1545076.427666,2571399,7839630.666667,10005755,2908336.00737,1435364,7523237.2,9906978,3300583.777906,VPN-BROWSING
113593677,113529019,113568089,11,12,9931124,9931590,607107.053476,520954.536697,3.582946,1024.792956,4,9905941,279787.381773,1498794.42149,2346498,7513229.4,10008954,3272064.664788,2237190,7256238.6,9905941,3282486.480355,VPN-BROWSING
116424977,116399818,116399449,8,13,9930612,9930586,622458.919786,533942.426606,3.495813,999.759699,3,9905111,286761.027094,1487489.965474,4775172,7692092.533333,10005238,2559575.262312,3738244,7389312.4,9905111,2783673.467781,VPN-BROWSING
119995872,116904101,119995872,2,8,25631018,25603449,602598.458763,461522.584615,3.800131,687.10697,2,25603449,263727.191209,2047234.6026,1510601,9216203.692308,27685494,9903545.897519,1003486,8369407.615385,25603449,9214194.152261,VPN-BROWSING
119242034,119216903,119216408,10,12,10196187,10195778,640951.091398,549384.368664,3.396453,975.360752,1,10170206,295153.549505,1566606.575494,2308181,7870503.133333,10278436,3039685.469727,1144380,7552224.666667,10170206,3445952.216716,VPN-BROWSING
114151071,114125733,114125516,11,12,9931386,9932154,610298.037433,528358.87037,3.54793,1018.763985,1,9906118,282552.155941,1493308.72097,2783519,7543157.733333,10005279,3083675.154115,2681374,7268852.466667,9906118,3130278.636596,VPN-BROWSING
112185864,112160687,112160192,11,15,9928657,9929015,599789.770053,521675.311628,3.601167,1036.208983,0,9903479,278376.833747,1540749.563488,1149851,7958545.142857,10007192,3666415.805834,1045655,7632769.214286,9903479,3598696.403939,VPN-BROWSING
118272916,118208227,118247464,12,13,9937734,9937951,632129.55615,549988.204651,3.415829,982.853927,1,9912429,293481.181141,1536371.099058,3046087,7807751.333333,10011377,2764907.707689,1902748,7495874.266667,9912429,3143355.572067,VPN-BROWSING
115967804,115941005,115940730,11,13,9984564,9984973,620005.374332,508511.973684,3.595826,1001.321022,1,9959311,278768.759615,1379140.09168,1468370,6096297.526316,10063436,3109626.592045,1181324,5761937.578947,9959311,3236792.732568,VPN-BROWSING
116900884,116875552,116875404,12,12,9931231,9931644,621678.468085,553911.867299,3.430256,993.533975,2,9906122,292252.21,1507364.984641,4273068,7725937.333333,10004006,2558521.947985,3254083,7424182.333333,9906122,2828785.256974,VPN-BROWSING
117095598,116966575,116965196,47,19,8862471,8862451,612390.445026,408969.216783,4.090675,566.058854,19,8732751,244969.870293,989096.695405,1730072,4664178.8,9036559,2136402.190991,1322496,3861320.48,8732751,2205104.453938,VPN-BROWSING
112581600,112556397,112555933,10,10,9928140,9928417,598704.239362,535980.633333,3.552978,1031.109879,2,9902942,282159.398496,1533443.499004,1457831,7454998,10004630,3684066.11546,1343377,7211331.6,9902942,3651804.41172,VPN-BROWSING
115826807,115826807,115763681,4,10,15131159,15100349,629493.516304,476393.748971,3.703806,701.012159,4,15100349,270623.380841,1671780.101181,1398708,8270645.357143,15447410,5118032.944936,1154068,7644191.428571,15100349,5575269.209926,VPN-BROWSING
113059123,113033904,113033551,3,14,9935980,9936426,604459.379679,546055.801932,3.502592,1024.499367,0,9910702,286225.627848,1529766.336463,1921144,7484770.733333,10004337,3467114.147294,1787775,7239745,9910702,3455382.246944,VPN-BROWSING
60999569,1023782,60948315,47,15,247773,60005431,51189.1,2176725.535714,0.819678,555.823599,11,59975719,1244889.163265,8565054.17259,60999501,61000000,60999501,0,59975719,60000000,59975719,0,VPN-BROWSING
119995931,119838346,119995931,7,9,17929543,17865973,640846.770053,472424.925197,3.691792,676.706279,7,17865973,271484.006787,1707476.26259,3552290,8569069.642857,18217810,5377218.702305,2579998,8070567.785714,17865973,5586070.805451,VPN-BROWSING
119998956,119998956,119967640,6,10,21324266,21259775,631573.452632,476062.063492,3.700032,681.639264,6,21259775,270878.004515,1813972.631449,2555229,8570987.5,21601942,6465002.568854,2370447,8096466.357143,21259775,6612781.769499,VPN-BROWSING
115115289,115090125,115089744,12,8,9921605,9922131,632363.324176,525523.945205,3.500838,979.826407,0,9896399,286356.440299,1418813.35978,1122314,6051788.526316,10002314,3268008.025988,1017268,5770736.947368,9896399,3389258.105099,VPN-BROWSING
109161129,109135184,109135913,4,9,14921656,14984165,583610.609626,427983.972549,4.067382,742.535376,4,14921656,246413.383747,1575468.863374,2904266,8382207.692308,14958564,4830395.823288,1171986,7702007.923077,14921656,5403003.400267,VPN-BROWSING
52443065,52443065,52210498,16,7,22740052,22993457,1589183.787879,1535602.882353,1.315713,979.576613,4,22740052,771221.544118,3656444.22281,11797509,17400000,23084230,5644969.240943,11588898,17100000,22740052,5578177.204363,VPN-BROWSING
115460657,115435018,115435138,2,9,24925135,24863721,620618.376344,473094.827869,3.741534,691.915342,2,24863721,267890.155452,2114434.25969,1561646,7684507.866667,25214493,9057221.734278,1030451,7215171.333333,24863721,9146291.809479,VPN-BROWSING
115891502,115866263,115865985,5,8,19992795,19928814,647297.558659,484794.916318,3.624079,679.920431,5,19928814,276590.696897,1800826.487911,1457419,8263878,20272908,6988559.960483,1116848,7662649.071429,19928814,6578752.796849,VPN-BROWSING
119868591,119842825,119868591,5,12,22574354,22637552,658477.06044,497380.045643,3.545549,658.52113,5,22574354,282708.941038,1925332.474406,1883349,8559614,22612117,7029320.989692,1531094,8061422.285714,22574354,7292345.517787,VPN-BROWSING
112076260,112050992,112050520,5,14,13877853,13941928,343714.699387,306148.961749,6.192212,1885.707107,5,13877853,161726.204906,1059981.095217,1737126,5319230,13916324,3673230.416621,1698059,5005947,13877853,3665917.105564,VPN-BROWSING
13271540,13271540,257322,22,29,13053105,74718,428114.193548,8577.4,4.747,2391.357747,4,12987786,214057.096774,1648907.977474,13271518,13300000,13271518,0,12987786,13000000,12987786,0,VPN-BROWSING
60547585,60547585,73273,571,0,60393041,42146,8649655,3330.590909,0.511994,492.10881,0,60393041,2018252.833333,11000000,60547585,60500000,60547585,0,60393041,60400000,60393041,0,VPN-BROWSING
115768672,115718265,115768639,9,28,13693649,13357588,425434.797794,677009.584795,3.843872,1217.946078,6,13357588,260740.252252,846258.16812,1496329,8243117.642857,25312248,7483624.177204,1208043,3258344.5,13357588,3617179.355086,VPN-BROWSING
119975038,119845262,119968745,11,12,22414595,22383464,658490.450549,501961.276151,3.525733,657.06168,3,22383464,284301.037915,2067795.394599,2986528,9228365,23612970,8406151.103896,2059577,8666871.846154,22383464,8447770.164189,VPN-BROWSING
119998476,119992820,119998443,2,9,20466293,20402957,662943.756906,506322.544304,3.500044,648.2749,2,20402957,286392.544153,1891046.941075,2112863,8571317.357143,20739571,6730920.663471,1918504,8100468.214286,20402957,6848758.130022,VPN-BROWSING
119675302,119183199,119025175,27,49,19040538,18949549,1435942.156627,1469446.604938,1.387087,413.435347,9,18693665,725304.860606,1920918.556907,1356043,4903299.583333,19040849,3391939.920768,1004291,4090108.708333,18693665,3497993.046935,VPN-BROWSING
112085479,112085479,112021563,6,13,12659039,12722904,362736.177994,318243.076705,5.915128,1802.169218,6,12659039,169313.412387,1047340.01202,1715665,5602359.3,12697250,3194427.514057,1478751,5249630,12659039,3178012.961551,VPN-BROWSING
107532256,107532256,107506665,5,18,10214608,10174978,345762.881029,315268.812317,6.081896,1877.697051,5,10149500,164674.205207,983075.170567,1587660,5104369.857143,10511542,2929657.579348,1348411,4808087.52381,10149500,2845083.541909,VPN-BROWSING
111009018,111009018,110944181,5,12,14191288,14217640,367579.529801,330191.014881,5.765297,1807.988248,5,14191288,173723.032864,1092995.314912,1665953,5548491.9,14283568,3514309.573526,1418762,5248533.2,14191288,3480871.594292,VPN-BROWSING
105254881,105254881,105190509,5,15,11405908,11468713,349683.990033,304018.812139,6.165985,1878.810732,5,11405908,162430.371914,1025643.524479,1590562,5260802.5,11443191,3346651.865512,1350622,4949481.25,11405908,3303611.757678,VPN-BROWSING
9697862,9697862,9473706,71,40,8532276,8790834,510413.789474,430623,4.433967,3015.097554,14,8532276,230901.47619,1314176.937472,9477461,9477461,9477461,0,8532276,8532276,8532276,0,VPN-BROWSING
112673795,112673795,112610830,5,12,9680789,9743184,369422.278689,336151.731343,5.697864,1755.998367,5,9680789,175778.151326,1031770.830189,1647604,5363636.047619,9717675,2884789.70004,1392124,5073638.666667,9680789,2830572.491594,VPN-BROWSING
114089057,114051281,114089033,6,14,28460055,28460062,1584045.569444,1629843.328571,1.262172,380.141629,6,28460031,797825.573427,2920922.693261,1116477,4563561.32,28460062,5866314.790353,1116449,4419239.56,28460031,5819805.908166,VPN-BROWSING
107637096,107611834,107611800,3,5,14096921,14033058,660195.300613,495906.912442,3.548962,688.080622,3,14033058,282512.062992,1673415.545377,2776488,8264860.461538,14368899,4934228.519927,1086199,7553829.923077,14033058,5390111.928979,VPN-BROWSING
108123174,108097812,108097849,4,8,16371418,16309846,639632.023669,484743.717489,3.643992,691.063694,4,16309846,275122.580153,1721504.228946,2208501,8302866.384615,16645694,5493185.344077,1109101,7642975.461538,16309846,5976086.267958,VPN-BROWSING
785197,785197,246416,381,0,513435,125910,65433.083333,11200.727273,45.848367,35238.290518,0,513435,22434.2,86732.431408,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
107739397,107739397,107673079,5,15,11890348,11953791,362758.912458,323342.57958,5.866006,1826.22147,5,11890348,170743.893819,1045133.535237,1791923,5384971.5,11927563,3171721.9272,1548737,5094252.65,11890348,3139158.231078,VPN-BROWSING
13699947,11389594,13425604,31,26,10003064,10277869,669976.117647,537024.16,3.211691,2074.241601,0,10003064,318603.418605,1545305.352285,2310353,6849973.5,11389594,6419992.879127,2035562,6019313,10003064,5633874.693317,VPN-BROWSING
118821302,118821277,118783287,21,26,10155668,10374371,479118.052419,497001.200837,4.115424,1077.74446,8,10155668,243486.27459,908409.988618,1252056,4087366.517241,12416495,2637051.481831,1234390,3260075.172414,10155668,2030590.40301,VPN-BROWSING
898521,898521,694767,46,17,309044,207079,44926.05,26721.807692,53.421122,40692.426777,7,203709,19117.468085,51136.346035,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
116391688,116365999,116366146,2,10,22025395,21962858,713901.834356,546319.934272,3.247655,623.472357,2,21962858,308731.267905,1987419.782451,1433019,6455608.111111,22302686,6999841.650651,1092248,6180597.222222,21962858,6999795.831861,VPN-BROWSING
66327075,66327075,66301814,6,11,20053641,20053683,494978.171642,366308.364641,4.779345,940.234437,2,20028332,209895.806962,1412027.611695,2758178,6626618.3,20281126,5303522.250143,1072001,5897196,20028332,5689287.650231,VPN-BROWSING
109728130,109678694,109728130,2,15,20521392,20457220,491832.70852,451556.090535,4.265087,1406.749573,2,20457220,234963.875803,1764468.071133,4746610,12100000,21663682,6185148.548157,4708812,11500000,20457220,5949333.295869,VPN-BROWSING
115627671,115602527,115602211,4,14,16151530,16089160,468026.425101,377785.003268,4.799889,1353.776295,4,16089160,208714.207581,1328181.215841,1214363,5493070.190476,16325867,4582032.455849,1072531,5244658.857143,16089160,4589011.219981,VPN-BROWSING
107612250,107561826,107550505,8,29,15297590,14995317,484512.72973,790812.536765,3.345344,1410.341295,6,14995317,299755.571031,1198333.365553,1381316,4784388.954545,15364993,3652139.003713,1081807,3311413.5,14995317,3705958.015483,VPN-BROWSING
115673346,115673346,112137165,11,26,10303796,10295432,4284198,3504286.40625,0.527347,235.577174,9,10023003,1927889.1,3886951.544501,3538435,9639444.583333,10543359,1925042.526529,3407234,9460867.666667,10023003,1906409.087988,VPN-BROWSING
60369186,60369186,50711,44,13,60296761,24512,5030765.5,2669,0.546636,431.528098,10,60296761,1886537.0625,10700000,60369186,60400000,60369186,0,60296761,60300000,60296761,0,VPN-BROWSING
119988470,119858497,119857691,45,19,24728416,24728520,832350.673611,562712.164319,2.991954,426.515981,19,24599338,335163.324022,2006879.418121,3054478,8561287.928571,26585582,7402238.427308,1137937,7382595.357143,24599338,7390734.423166,VPN-BROWSING
118527710,118527617,118488008,20,3,9957608,10133092,567117.784689,566928.267943,3.543475,993.025175,3,9957608,282882.362768,1014604.505078,1248869,4389911.740741,10706432,2138759.808776,1248855,3630747.925926,9957608,1971859.162866,VPN-BROWSING
13622335,13622335,398547,16,18,13224858,133652,400656.911765,12454.59375,4.991802,2023.074605,5,13197865,203318.432836,1611687.999555,13622314,13600000,13622314,0,13197865,13200000,13197865,0,VPN-BROWSING
91532638,91317927,91317044,46,16,45219996,45219191,5371642.764706,4348430.666667,0.437003,264.058816,4,44999762,2346990.717949,10000000,45219996,45700000,46097931,620793.79194,44998948,45000000,44999762,575.584051,VPN-BROWSING
